APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price,Difference between Raw and deseasonalized prices
Kopargaon,wheat(husked),Kopargaon:wheat(husked),9/1/2015,1558,3,1579.099469,21.09946869
Kopargaon,wheat(husked),Kopargaon:wheat(husked),10/1/2015,1666,4,1589.910112,-76.08988811
Kopargaon,wheat(husked),Kopargaon:wheat(husked),11/1/2015,1703,4,1603.0817,-99.91829985
Kopargaon,wheat(husked),Kopargaon:wheat(husked),12/1/2015,1615,4,1620.188197,5.188196861
Kopargaon,wheat(husked),Kopargaon:wheat(husked),1/1/2016,1629,1,1638.454456,9.45445606
Kopargaon,wheat(husked),Kopargaon:wheat(husked),2/1/2016,1649,1,1653.241428,4.241427792
Kopargaon,wheat(husked),Kopargaon:wheat(husked),3/1/2016,1667,1,1671.188472,4.188471547
Kopargaon,wheat(husked),Kopargaon:wheat(husked),4/1/2016,1652,2,1670.696682,18.69668233
Kopargaon,wheat(husked),Kopargaon:wheat(husked),5/1/2016,1674,2,1720.338201,46.33820147
Kopargaon,wheat(husked),Kopargaon:wheat(husked),6/1/2016,1768,2,1786.687762,18.68776159
Kopargaon,wheat(husked),Kopargaon:wheat(husked),7/1/2016,1767,3,1795.128679,28.12867857
Kopargaon,wheat(husked),Kopargaon:wheat(husked),8/1/2016,1676,3,1707.634654,31.63465383
Kopargaon,wheat(husked),Kopargaon:wheat(husked),9/1/2016,1691,3,1713.900643,22.90064284
Kopargaon,wheat(husked),Kopargaon:wheat(husked),10/1/2016,1692,4,1614.722635,-77.27736536
Kopargaon,wheat(husked),Kopargaon:wheat(husked),11/1/2016,1856.5,4,1747.575559,-108.9244414
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),9/1/2014,1416,3,1335.474077,-80.52592296
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),10/1/2014,1400,4,1507.118423,107.1184231
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),11/1/2014,1476,4,1409.322918,-66.6770821
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),12/1/2014,1636,4,1705.476828,69.47682803
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),1/1/2015,1158,1,1249.738333,91.73833345
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2/1/2015,1486,1,1431.539097,-54.46090269
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),3/1/2015,1473,1,1360.161655,-112.8383454
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),4/1/2015,1324,2,1283.810138,-40.18986232
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),5/1/2015,1328,2,1305.57411,-22.42588998
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),6/1/2015,1415,2,1373.24495,-41.75504974
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),7/1/2015,1267,3,1376.778523,109.7785229
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),8/1/2015,1335,3,1394.323122,59.3231221
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),9/1/2015,1497,3,1411.867721,-85.13227872
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),10/1/2015,1339,4,1441.45112,102.4511204
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),11/1/2015,1547,4,1477.115551,-69.88444852
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),12/1/2015,1448,4,1509.492938,61.49293826
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),1/1/2016,1432,1,1545.444986,113.4449858
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),2/1/2016,1639,1,1578.93175,-60.06825
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),3/1/2016,1747,1,1613.172037,-133.8279629
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),4/1/2016,1770,2,1716.271861,-53.72813921
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),5/1/2016,1750,2,1720.447811,-29.55218936
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),6/1/2016,1781,2,1728.444704,-52.55529583
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),7/1/2016,1776,3,1929.88055,153.8805499
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),8/1/2016,1641,3,1713.920782,72.92078155
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),9/1/2016,1555,3,1466.569343,-88.43065692
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),10/1/2016,1596,4,1718.115002,122.1150023
Kopargaon,sorgum(jawar),Kopargaon:sorgum(jawar),11/1/2016,1963,4,1874.323095,-88.67690526
Kopargaon,maize,Kopargaon:maize,9/1/2014,1061,3,963.715837,-97.28416303
Kopargaon,maize,Kopargaon:maize,10/1/2014,1117,4,1139.931843,22.93184271
Kopargaon,maize,Kopargaon:maize,11/1/2014,1069,4,1044.400746,-24.59925425
Kopargaon,maize,Kopargaon:maize,12/1/2014,1036,4,1027.552151,-8.447849498
Kopargaon,maize,Kopargaon:maize,1/1/2015,1135,1,1145.987254,10.98725425
Kopargaon,maize,Kopargaon:maize,2/1/2015,1166,1,1210.669241,44.66924113
Kopargaon,maize,Kopargaon:maize,3/1/2015,1207,1,1229.04385,22.04384964
Kopargaon,maize,Kopargaon:maize,4/1/2015,1226,2,1243.037879,17.0378786
Kopargaon,maize,Kopargaon:maize,5/1/2015,1199,2,1222.045607,23.04560707
Kopargaon,maize,Kopargaon:maize,6/1/2015,1195,2,1267.671765,72.67176506
Kopargaon,maize,Kopargaon:maize,7/1/2015,1345,3,1294.203266,-50.79673426
Kopargaon,maize,Kopargaon:maize,8/1/2015,1318,3,1314.76935,-3.230649617
Kopargaon,maize,Kopargaon:maize,9/1/2015,1466,3,1331.580977,-134.4190226
Kopargaon,maize,Kopargaon:maize,10/1/2015,1320,4,1347.099402,27.09940231
Kopargaon,maize,Kopargaon:maize,11/1/2015,1398,4,1365.829974,-32.17002567
Kopargaon,maize,Kopargaon:maize,12/1/2015,1402,4,1390.567679,-11.43232142
Kopargaon,maize,Kopargaon:maize,1/1/2016,1405,1,1418.600962,13.60096231
Kopargaon,maize,Kopargaon:maize,2/1/2016,1389,1,1442.212329,53.21232927
Kopargaon,maize,Kopargaon:maize,3/1/2016,1387,1,1412.331251,25.33125058
Kopargaon,maize,Kopargaon:maize,4/1/2016,1418,2,1437.706127,19.70612712
Kopargaon,maize,Kopargaon:maize,5/1/2016,1456,2,1483.985324,27.98532435
Kopargaon,maize,Kopargaon:maize,6/1/2016,1531,2,1624.104998,93.10499775
Kopargaon,maize,Kopargaon:maize,7/1/2016,1681,3,1617.513524,-63.48647605
Kopargaon,maize,Kopargaon:maize,8/1/2016,1548,3,1544.20558,-3.794420036
Kopargaon,maize,Kopargaon:maize,9/1/2016,1633,3,1483.268578,-149.7314215
Kopargaon,maize,Kopargaon:maize,10/1/2016,1417,4,1446.090798,29.09079778
Kopargaon,maize,Kopargaon:maize,11/1/2016,1170,4,1143.076588,-26.92341204
Kopargaon,gram,Kopargaon:gram,9/1/2014,2493,3,2448.751991,-44.24800867
Kopargaon,gram,Kopargaon:gram,10/1/2014,2458,4,2242.478689,-215.5213105
Kopargaon,gram,Kopargaon:gram,11/1/2014,2553,4,2572.710103,19.71010282
Kopargaon,gram,Kopargaon:gram,12/1/2014,2463,4,2655.59245,192.5924496
Kopargaon,gram,Kopargaon:gram,1/1/2015,2538,1,2813.846875,275.8468751
Kopargaon,gram,Kopargaon:gram,2/1/2015,3316,1,3863.017618,547.0176179
Kopargaon,gram,Kopargaon:gram,3/1/2015,3245,1,3511.177349,266.1773491
Kopargaon,gram,Kopargaon:gram,4/1/2015,3681,2,3543.826876,-137.1731237
Kopargaon,gram,Kopargaon:gram,5/1/2015,4293,2,3875.129408,-417.8705921
Kopargaon,gram,Kopargaon:gram,6/1/2015,4042,2,3712.370884,-329.6291161
Kopargaon,gram,Kopargaon:gram,7/1/2015,3970,3,3846.938634,-123.0613658
Kopargaon,gram,Kopargaon:gram,8/1/2015,4006,3,3950.193425,-55.80657475
Kopargaon,gram,Kopargaon:gram,9/1/2015,4102,3,4029.194011,-72.80598939
Kopargaon,gram,Kopargaon:gram,10/1/2015,4536,4,4138.276377,-397.7236227
Kopargaon,gram,Kopargaon:gram,11/1/2015,4225,4,4257.61856,32.61856029
Kopargaon,gram,Kopargaon:gram,12/1/2015,4088,4,4407.658114,319.6581136
Kopargaon,gram,Kopargaon:gram,1/1/2016,4192,1,4647.614697,455.6146968
Kopargaon,gram,Kopargaon:gram,2/1/2016,4178,1,4867.215804,689.2158044
Kopargaon,gram,Kopargaon:gram,3/1/2016,4308,1,4661.371963,353.371963
Kopargaon,gram,Kopargaon:gram,4/1/2016,5276,2,5079.388916,-196.6110842
Kopargaon,gram,Kopargaon:gram,5/1/2016,5606,2,5060.325055,-545.6749452
Kopargaon,gram,Kopargaon:gram,6/1/2016,6385,2,5864.296906,-520.7030942
Kopargaon,gram,Kopargaon:gram,7/1/2016,7474,3,7242.322255,-231.6777451
Kopargaon,gram,Kopargaon:gram,8/1/2016,5853,3,5771.463334,-81.53666551
Kopargaon,gram,Kopargaon:gram,9/1/2016,6203,3,6092.903571,-110.0964291
Kopargaon,gram,Kopargaon:gram,10/1/2016,8179,4,7461.852401,-717.1475992
Kopargaon,gram,Kopargaon:gram,11/1/2016,6804,4,6856.529393,52.52939272
Kopargaon,soybean,Kopargaon:soybean,9/1/2014,3138,3,3420.104167,282.1041667
Kopargaon,soybean,Kopargaon:soybean,10/1/2014,2989,4,2839.6875,-149.3125
Kopargaon,soybean,Kopargaon:soybean,11/1/2014,3216,4,3091.8125,-124.1875
Kopargaon,soybean,Kopargaon:soybean,12/1/2014,3199,4,3173.770833,-25.22916667
Kopargaon,soybean,Kopargaon:soybean,1/1/2015,3233,1,3238.1875,5.1875
Kopargaon,soybean,Kopargaon:soybean,2/1/2015,3186,1,3211.9375,25.9375
Kopargaon,soybean,Kopargaon:soybean,3/1/2015,3160,1,3212.8125,52.8125
Kopargaon,soybean,Kopargaon:soybean,4/1/2015,3517,2,3257.833333,-259.1666667
Kopargaon,soybean,Kopargaon:soybean,5/1/2015,3729,2,3389.5,-339.5
Kopargaon,soybean,Kopargaon:soybean,6/1/2015,3395,2,3398.895833,3.895833333
Kopargaon,soybean,Kopargaon:soybean,7/1/2015,3255,3,3430.270833,175.2708333
Kopargaon,soybean,Kopargaon:soybean,8/1/2015,3110,3,3462.1875,352.1875
Kopargaon,soybean,Kopargaon:soybean,9/1/2015,3217,3,3499.104167,282.1041667
Kopargaon,soybean,Kopargaon:soybean,10/1/2015,3684,4,3534.6875,-149.3125
Kopargaon,soybean,Kopargaon:soybean,11/1/2015,3678,4,3553.8125,-124.1875
Kopargaon,soybean,Kopargaon:soybean,12/1/2015,3594,4,3568.770833,-25.22916667
Kopargaon,soybean,Kopargaon:soybean,1/1/2016,3591,1,3596.1875,5.1875
Kopargaon,soybean,Kopargaon:soybean,2/1/2016,3594,1,3619.9375,25.9375
Kopargaon,soybean,Kopargaon:soybean,3/1/2016,3638,1,3690.8125,52.8125
Kopargaon,soybean,Kopargaon:soybean,4/1/2016,3893,2,3633.833333,-259.1666667
Kopargaon,soybean,Kopargaon:soybean,5/1/2016,3812,2,3472.5,-339.5
Kopargaon,soybean,Kopargaon:soybean,6/1/2016,3671,2,3674.895833,3.895833333
Kopargaon,soybean,Kopargaon:soybean,7/1/2016,3637,3,3812.270833,175.2708333
Kopargaon,soybean,Kopargaon:soybean,8/1/2016,3298,3,3650.1875,352.1875
Kopargaon,soybean,Kopargaon:soybean,9/1/2016,3052,3,3334.104167,282.1041667
Kopargaon,soybean,Kopargaon:soybean,10/1/2016,2788,4,2638.6875,-149.3125
Kopargaon,soybean,Kopargaon:soybean,11/1/2016,2705,4,2580.8125,-124.1875
Kopargaon,onion,Kopargaon:onion,9/1/2014,1425,3,925.4070945,-499.5929055
Kopargaon,onion,Kopargaon:onion,10/1/2014,1542,4,984.6689888,-557.3310112
Kopargaon,onion,Kopargaon:onion,11/1/2014,1084,4,932.3398187,-151.6601813
Kopargaon,onion,Kopargaon:onion,12/1/2014,1056,4,1287.200128,231.2001281
Kopargaon,onion,Kopargaon:onion,1/1/2015,1178,1,1528.840024,350.8400243
Kopargaon,onion,Kopargaon:onion,2/1/2015,1644,1,2782.641155,1138.641155
Kopargaon,onion,Kopargaon:onion,3/1/2015,1138,1,1779.000782,641.0007817
Kopargaon,onion,Kopargaon:onion,4/1/2015,988,2,1613.551266,625.5512662
Kopargaon,onion,Kopargaon:onion,5/1/2015,1244,2,1673.632185,429.6321851
Kopargaon,onion,Kopargaon:onion,6/1/2015,1723,2,1879.938152,156.9381518
Kopargaon,onion,Kopargaon:onion,7/1/2015,2164,3,1896.608493,-267.3915073
Kopargaon,onion,Kopargaon:onion,8/1/2015,2791.5,3,1864.783297,-926.7167035
Kopargaon,onion,Kopargaon:onion,9/1/2015,2791.5,3,1812.823793,-978.6762074
Kopargaon,onion,Kopargaon:onion,10/1/2015,2791.5,4,1782.557382,-1008.942618
Kopargaon,onion,Kopargaon:onion,11/1/2015,2033,4,1748.567206,-284.4327939
Kopargaon,onion,Kopargaon:onion,12/1/2015,1388,4,1691.888047,303.8880472
Kopargaon,onion,Kopargaon:onion,1/1/2016,1231,1,1597.624847,366.6248471
Kopargaon,onion,Kopargaon:onion,2/1/2016,856,1,1448.869117,592.8691173
Kopargaon,onion,Kopargaon:onion,3/1/2016,726,1,1134.933715,408.9337149
Kopargaon,onion,Kopargaon:onion,4/1/2016,701,2,1144.837487,443.8374874
Kopargaon,onion,Kopargaon:onion,5/1/2016,746,2,1003.641166,257.6411657
Kopargaon,onion,Kopargaon:onion,6/1/2016,912,2,995.0688302,83.06883022
Kopargaon,onion,Kopargaon:onion,7/1/2016,798,3,699.3962926,-98.60370741
Kopargaon,onion,Kopargaon:onion,8/1/2016,722,3,482.3118539,-239.6881461
Kopargaon,onion,Kopargaon:onion,9/1/2016,551,3,357.8240766,-193.1759234
Kopargaon,onion,Kopargaon:onion,10/1/2016,662,4,422.7307851,-239.2692149
Kopargaon,onion,Kopargaon:onion,11/1/2016,790,4,679.4727461,-110.5272539
Newasa,wheat(husked),Newasa:wheat(husked),9/1/2014,1484,3,1523.545139,39.54513889
Newasa,wheat(husked),Newasa:wheat(husked),10/1/2014,1468,4,1489.545139,21.54513889
Newasa,wheat(husked),Newasa:wheat(husked),11/1/2014,1481,4,1490.545139,9.545138889
Newasa,wheat(husked),Newasa:wheat(husked),12/1/2014,1494,4,1482.836806,-11.16319444
Newasa,wheat(husked),Newasa:wheat(husked),1/1/2015,1509,1,1472.836806,-36.16319444
Newasa,wheat(husked),Newasa:wheat(husked),2/1/2015,1490,1,1462.711806,-27.28819444
Newasa,wheat(husked),Newasa:wheat(husked),3/1/2015,1478,1,1477.399306,-0.600694444
Newasa,wheat(husked),Newasa:wheat(husked),4/1/2015,1481,2,1457.940972,-23.05902778
Newasa,wheat(husked),Newasa:wheat(husked),5/1/2015,1472,2,1455.211806,-16.78819444
Newasa,wheat(husked),Newasa:wheat(husked),6/1/2015,1463,2,1480.128472,17.12847222
Newasa,wheat(husked),Newasa:wheat(husked),7/1/2015,1475,3,1487.628472,12.62847222
Newasa,wheat(husked),Newasa:wheat(husked),8/1/2015,1483,3,1497.670139,14.67013889
Newasa,wheat(husked),Newasa:wheat(husked),9/1/2015,1469,3,1508.545139,39.54513889
Newasa,wheat(husked),Newasa:wheat(husked),10/1/2015,1500,4,1521.545139,21.54513889
Newasa,wheat(husked),Newasa:wheat(husked),11/1/2015,1529,4,1538.545139,9.545138889
Newasa,wheat(husked),Newasa:wheat(husked),12/1/2015,1568,4,1556.836806,-11.16319444
Newasa,wheat(husked),Newasa:wheat(husked),1/1/2016,1615,1,1578.836806,-36.16319444
Newasa,wheat(husked),Newasa:wheat(husked),2/1/2016,1625,1,1597.711806,-27.28819444
Newasa,wheat(husked),Newasa:wheat(husked),3/1/2016,1604,1,1603.399306,-0.600694444
Newasa,wheat(husked),Newasa:wheat(husked),4/1/2016,1667,2,1643.940972,-23.05902778
Newasa,wheat(husked),Newasa:wheat(husked),5/1/2016,1694,2,1677.211806,-16.78819444
Newasa,wheat(husked),Newasa:wheat(husked),6/1/2016,1680,2,1697.128472,17.12847222
Newasa,wheat(husked),Newasa:wheat(husked),7/1/2016,1786,3,1798.628472,12.62847222
Newasa,wheat(husked),Newasa:wheat(husked),8/1/2016,1625,3,1639.670139,14.67013889
Newasa,wheat(husked),Newasa:wheat(husked),9/1/2016,1617,3,1656.545139,39.54513889
Newasa,wheat(husked),Newasa:wheat(husked),10/1/2016,1841,4,1862.545139,21.54513889
Newasa,wheat(husked),Newasa:wheat(husked),11/1/2016,1841,4,1850.545139,9.545138889
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,9/1/2014,1769,3,1081.557302,-687.4426983
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,10/1/2014,1683,4,1016.078366,-666.9216339
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,11/1/2014,1677,4,1260.968039,-416.031961
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,12/1/2014,1515,4,1736.017406,221.017406
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,1/1/2015,1292,1,1506.271236,214.2712365
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,2/1/2015,1491,1,2608.437969,1117.437969
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,3/1/2015,1100,1,1839.075191,739.0751912
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,4/1/2015,977,2,1658.876803,681.8768029
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,5/1/2015,1125,2,1624.03496,499.0349595
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,6/1/2015,1223,2,1892.674711,669.6747111
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,7/1/2015,1808,3,1900.356932,92.35693165
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,8/1/2015,3007.5,3,1881.237697,-1126.262303
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,9/1/2015,3007.5,3,1838.769692,-1168.730308
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,10/1/2015,3000,4,1811.191383,-1188.808617
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,11/1/2015,2373,4,1784.303612,-588.6963884
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,12/1/2015,1531,4,1754.351583,223.3515833
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,1/1/2016,1454,1,1695.138063,241.1380633
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,2/1/2016,886,1,1550.017465,664.0174651
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,3/1/2016,721,1,1205.430193,484.4301935
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,4/1/2016,717,2,1217.415218,500.4152177
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,5/1/2016,762,2,1100.013013,338.0130126
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,6/1/2016,892,2,1380.429961,488.429961
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,7/1/2016,767,3,806.1801806,39.18018063
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,8/1/2016,686,3,429.1035945,-256.8964055
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,9/1/2016,611,3,373.5621884,-237.4378116
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,10/1/2016,675,4,407.5180613,-267.4819387
Newasa-Ghodegaon,onion,Newasa-Ghodegaon:onion,11/1/2016,823,4,618.8292762,-204.1707238
Parner,onion,Parner:onion,9/1/2014,1184,3,482.0520833,-701.9479167
Parner,onion,Parner:onion,10/1/2014,1219,4,719.0520833,-499.9479167
Parner,onion,Parner:onion,11/1/2014,1207,4,1070.34375,-136.65625
Parner,onion,Parner:onion,12/1/2014,1373,4,1537.59375,164.59375
Parner,onion,Parner:onion,1/1/2015,1114,1,1266.84375,152.84375
Parner,onion,Parner:onion,2/1/2015,1293,1,1737.78125,444.78125
Parner,onion,Parner:onion,3/1/2015,1007,1,1547.84375,540.84375
Parner,onion,Parner:onion,4/1/2015,965,2,1519.885417,554.8854167
Parner,onion,Parner:onion,5/1/2015,1254,2,1645.072917,391.0729167
Parner,onion,Parner:onion,6/1/2015,1566,2,1754.927083,188.9270833
Parner,onion,Parner:onion,7/1/2015,2193,3,1769.59375,-423.40625
Parner,onion,Parner:onion,8/1/2015,2442.5,3,1766.510417,-675.9895833
Parner,onion,Parner:onion,9/1/2015,2442.5,3,1740.552083,-701.9479167
Parner,onion,Parner:onion,10/1/2015,2217,4,1717.052083,-499.9479167
Parner,onion,Parner:onion,11/1/2015,1818,4,1681.34375,-136.65625
Parner,onion,Parner:onion,12/1/2015,1460,4,1624.59375,164.59375
Parner,onion,Parner:onion,1/1/2016,1379,1,1531.84375,152.84375
Parner,onion,Parner:onion,2/1/2016,954,1,1398.78125,444.78125
Parner,onion,Parner:onion,3/1/2016,723,1,1263.84375,540.84375
Parner,onion,Parner:onion,4/1/2016,685,2,1239.885417,554.8854167
Parner,onion,Parner:onion,5/1/2016,677,2,1068.072917,391.0729167
Parner,onion,Parner:onion,6/1/2016,781,2,969.9270833,188.9270833
Parner,onion,Parner:onion,7/1/2016,752,3,328.59375,-423.40625
Parner,onion,Parner:onion,8/1/2016,690,3,14.01041667,-675.9895833
Parner,onion,Parner:onion,9/1/2016,550,3,-151.9479167,-701.9479167
Parner,onion,Parner:onion,10/1/2016,607,4,107.0520833,-499.9479167
Parner,onion,Parner:onion,11/1/2016,700,4,563.34375,-136.65625
Pathardi,bajri,Pathardi:bajri,9/1/2014,1319,3,1308.651496,-10.34850422
Pathardi,bajri,Pathardi:bajri,10/1/2014,1429,4,1447.005751,18.00575135
Pathardi,bajri,Pathardi:bajri,11/1/2014,1346,4,1340.266881,-5.733119274
Pathardi,bajri,Pathardi:bajri,12/1/2014,1361,4,1154.80033,-206.1996698
Pathardi,bajri,Pathardi:bajri,1/1/2015,1314,1,1355.105877,41.10587747
Pathardi,bajri,Pathardi:bajri,2/1/2015,1304,1,1434.692808,130.6928081
Pathardi,bajri,Pathardi:bajri,3/1/2015,1311,1,1369.096894,58.09689413
Pathardi,bajri,Pathardi:bajri,4/1/2015,1317,2,1339.086027,22.08602703
Pathardi,bajri,Pathardi:bajri,5/1/2015,1333,2,1301.259287,-31.74071281
Pathardi,bajri,Pathardi:bajri,6/1/2015,1325,2,1346.813265,21.81326547
Pathardi,bajri,Pathardi:bajri,7/1/2015,1341,3,1362.59486,21.5948599
Pathardi,bajri,Pathardi:bajri,8/1/2015,1380,3,1366.731582,-13.2684181
Pathardi,bajri,Pathardi:bajri,9/1/2015,1381,3,1370.165061,-10.83493883
Pathardi,bajri,Pathardi:bajri,10/1/2015,1361,4,1378.148935,17.14893463
Pathardi,bajri,Pathardi:bajri,11/1/2015,1399,4,1393.041134,-5.95886617
Pathardi,bajri,Pathardi:bajri,12/1/2015,1664.5,4,1412.318258,-252.1817416
Pathardi,bajri,Pathardi:bajri,1/1/2016,1392,1,1435.545952,43.54595239
Pathardi,bajri,Pathardi:bajri,2/1/2016,1326,1,1458.897748,132.8977481
Pathardi,bajri,Pathardi:bajri,3/1/2016,1372,1,1432.800106,60.80010583
Pathardi,bajri,Pathardi:bajri,4/1/2016,1449,2,1473.299661,24.29966072
Pathardi,bajri,Pathardi:bajri,5/1/2016,1561,2,1523.830268,-37.16973195
Pathardi,bajri,Pathardi:bajri,6/1/2016,1563,2,1588.731422,25.73142183
Pathardi,bajri,Pathardi:bajri,7/1/2016,1664.5,3,1691.304358,26.80435817
Pathardi,bajri,Pathardi:bajri,8/1/2016,1621,3,1605.414416,-15.58558386
Pathardi,bajri,Pathardi:bajri,9/1/2016,1475,3,1463.427564,-11.57243648
Pathardi,bajri,Pathardi:bajri,10/1/2016,1452,4,1470.295557,18.295557
Pathardi,bajri,Pathardi:bajri,11/1/2016,1525,4,1518.504453,-6.495547469
Pathardi,wheat(husked),Pathardi:wheat(husked),9/1/2014,1833,3,1811.703125,-21.296875
Pathardi,wheat(husked),Pathardi:wheat(husked),10/1/2014,1804,4,1798.328125,-5.671875
Pathardi,wheat(husked),Pathardi:wheat(husked),11/1/2014,1763,4,1734.369792,-28.63020833
Pathardi,wheat(husked),Pathardi:wheat(husked),12/1/2014,1767,4,1780.744792,13.74479167
Pathardi,wheat(husked),Pathardi:wheat(husked),1/1/2015,1725,1,1725.119792,0.119791667
Pathardi,wheat(husked),Pathardi:wheat(husked),2/1/2015,2001.5,1,1989.203125,-12.296875
Pathardi,wheat(husked),Pathardi:wheat(husked),3/1/2015,1750,1,1736.265625,-13.734375
Pathardi,wheat(husked),Pathardi:wheat(husked),4/1/2015,1761,2,1772.994792,11.99479167
Pathardi,wheat(husked),Pathardi:wheat(husked),5/1/2015,1771,2,1765.182292,-5.817708333
Pathardi,wheat(husked),Pathardi:wheat(husked),6/1/2015,1765,2,1801.828125,36.828125
Pathardi,wheat(husked),Pathardi:wheat(husked),7/1/2015,1851,3,1808.369792,-42.63020833
Pathardi,wheat(husked),Pathardi:wheat(husked),8/1/2015,1739,3,1806.390625,67.390625
Pathardi,wheat(husked),Pathardi:wheat(husked),9/1/2015,1828,3,1806.703125,-21.296875
Pathardi,wheat(husked),Pathardi:wheat(husked),10/1/2015,1823,4,1817.328125,-5.671875
Pathardi,wheat(husked),Pathardi:wheat(husked),11/1/2015,1855,4,1826.369792,-28.63020833
Pathardi,wheat(husked),Pathardi:wheat(husked),12/1/2015,1818,4,1831.744792,13.74479167
Pathardi,wheat(husked),Pathardi:wheat(husked),1/1/2016,1831,1,1831.119792,0.119791667
Pathardi,wheat(husked),Pathardi:wheat(husked),2/1/2016,1848,1,1835.703125,-12.296875
Pathardi,wheat(husked),Pathardi:wheat(husked),3/1/2016,1911,1,1897.265625,-13.734375
Pathardi,wheat(husked),Pathardi:wheat(husked),4/1/2016,1855,2,1866.994792,11.99479167
Pathardi,wheat(husked),Pathardi:wheat(husked),5/1/2016,1894,2,1888.182292,-5.817708333
Pathardi,wheat(husked),Pathardi:wheat(husked),6/1/2016,1771,2,1807.828125,36.828125
Pathardi,wheat(husked),Pathardi:wheat(husked),7/1/2016,1830,3,1787.369792,-42.63020833
Pathardi,wheat(husked),Pathardi:wheat(husked),8/1/2016,1870,3,1937.390625,67.390625
Pathardi,wheat(husked),Pathardi:wheat(husked),9/1/2016,1869,3,1847.703125,-21.296875
